53	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 86 	
54	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
55	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
56	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
57	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
58	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
59	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 79 	
60	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 16 	
61	0.00007291	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 1: E5 	
62	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 0: 	
63	0.00874720	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 18: 68 0C 0C 68 73 41 00 00 00 00 00 03 02 01 01 16 D1 16 	
64	0.00001592	NTVDM.EXE	IOCTL_SERIAL_WAIT_ON_MASK	Serial1	SUCCESS		
65	0.00001006	NTVDM.EXE	IOCTL_SERIAL_GET_MODEMSTATUS	Serial1	SUCCESS		
66	0.00002011	NTVDM.EXE	IOCTL_SERIAL_WAIT_ON_MASK	Serial1	SUCCESS		
67	0.00001257	NTVDM.EXE	IOCTL_SERIAL_GET_MODEMSTATUS	Serial1	SUCCESS		
68	0.00001928	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E5 	
69	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
70	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0C 	
71	0.00000587	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0C 	
72	0.00000587	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
73	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: D3 	
74	0.00000587	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 8E 	
75	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
76	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
77	0.00002514	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
78	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
79	0.00000587	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
80	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 03 	
81	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 42 	
82	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 01 	
83	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 01 	
84	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 16 	
85	0.00000587	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: BE 	
86	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 16 	
87	0.00004358	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 1: E5 	
88	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 0: 	
